name,email,country,region,phone,address,occupation,registration_number,married,age,skin_color,2nd_vacine
Kibo Henson,purus.accumsan@nullamut.edu,Brazil,Para,(55) 0000-6151,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Tecnico Enfermagem,2901,Sim,48,Indigena,0
Garth Acevedo,amet.lorem@ipsum.org,Brazil,Para,(00) 0000-5924,Ap #289-3376 Eget Street,Fisioterapeuta Geral,2902,Sim,21,Branca,0
Leonard Garrison,ullamcorper@felisegetvarius.ca,Brazil,Rio Grande do Sul,(16) 0000-3630,Ap #399-3415 Turpis. Av.,Gerente de Enfermagem,2903,Sim,49,Preta,1
Jared Mendoza,mi.duis@turpis.com,Brazil,Minas Gerais,(96) 0000-4576,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Medico,2904,Sim,20,Branca,1
Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2905,Nao,30,Branca,0
Nell Nichols,vitae@liberolacus.net,Brazil,Ceara,(54) 0000-1521,819-8890 Tincidunt Avenue,Enfermeiro Obstreta,2906,Nao,46,Branca,0
Burke Small,ultricies.ornare@idmagnaet.org,Brazil,Para,(72) 0000-1708,961-2084 Id Ave,Enfermeiro Plantonista,2907,Sim,50,Indigena,1
Neville Carey,dolor.elit.pellentesque@fames.ca,Brazil,Minas Gerais,(75) 0000-3584,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Cirurgiao,2908,Nao,44,Parda,0
Keith Mcgowan,cras.vulputate.velit@elitfermentum.ca,Brazil,Santa Catarina,(35) 0000-3494,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Enfermeiro Chefe,2909,Nao,32,Parda,0
Kelly Kaufman,orci.consectetuer@tincidunttempus.edu,Brazil,Rio Grande do Sul,(76) 0000-8242,621-5834 Natoque Road,Coordenador de Enfermagem,2910,Sim,23,Branca,0
Baxter Ware,enim.etiam.imperdiet@risusdonecegestas.ca,Brazil,Rio de Janeiro,(64) 0000-4461,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Medico,2911,Nao,39,Indigena,0
Sylvester Glass,libero.nec@velitsed.edu,Brazil,Maranhao,(22) 0000-4485,4302 Mauris St.,Enfermeiro Plantonista,2912,Sim,33,Amarela,0
Orli Mayo,non@ametmetus.co.uk,Brazil,Parana,(13) 0000-8611,Ap #952-8673 Nunc. Ave,Auxiliar de Enfermagem,2913,Sim,23,Preta,1
Deacon Morgan,eu.eros@etmagnisdis.com,Brazil,Ceara,(89) 0000-5194,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Farmaceutico,2914,Nao,50,Preta,0
Laura Pratt,ultrices@nibhdolor.edu,Brazil,Bahia,(54) 0000-2522,852-2528 Sapien Ave,Cirurgiao,2915,Nao,25,Indigena,1
Leo White,euismod@convallisante.ca,Brazil,Goias,(84) 0000-3188,140-4214 Tristique Road,Auxiliar de Enfermagem,2916,Sim,21,Parda,1
Hamish Glenn,condimentum.eget.volutpat@netusetmalesuada.co.uk,Brazil,Santa Catarina,(79) 0000-6659,413-5267 Neque. Street,Enfermeiro Chefe,2917,Sim,31,Parda,1
Iliana Vinson,leo.vivamus.nibh@aliquamadipiscinglobortis.org,Brazil,Maranhao,(27) 0000-7248,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Cirurgiao,2918,Nao,42,Amarela,0
Hashim Holder,accumsan.interdum.libero@suspendissealiquetmolestie.org,Brazil,Goias,(48) 0000-4372,Ap #586-8955 Vitae Street,Gerente de Enfermagem,2919,Nao,24,Branca,1
Isabella Herring,tellus.imperdiet@lacus.com,Brazil,Santa Catarina,(81) 0000-1246,Ap #165-559 Ac Rd.,Tecnico Enfermagem,2920,Sim,34,Parda,0
Fiona Norris,lobortis.ultrices@condimentumeget.ca,Brazil,Paraiba,(37) 0000-3143,990-5822 Mollis Street,Tecnico Enfermagem,2921,Sim,29,Indigena,0
Remedios Hull,quis.pede.suspendisse@sapiencrasdolor.edu,Brazil,Parana,(67) 0000-6797,Ap #816-3747 Mauris Avenue,Fisioterapeuta Geral,2922,Sim,25,Parda,0
Damian Small,lacus.nulla.tincidunt@ametante.edu,Brazil,Santa Catarina,(41) 0000-8236,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Coordenador de Enfermagem,2923,Nao,49,Indigena,1
Ifeoma Hebert,sit.amet@necmetus.ca,Brazil,Rio de Janeiro,(91) 0000-4322,4147 Nulla. Ave,Coordenador de Enfermagem,2924,Nao,32,Preta,0
Samuel Slater,praesent.luctus@amet.ca,Brazil,Rio Grande do Sul,(48) 0000-1100,150-2081 Turpis. Rd.,Medico,2925,Nao,29,Preta,1
Nissim Soto,vel.vulputate.eu@fringilladonec.org,Brazil,Goias,(68) 0000-7013,Ap #706-5034 Viverra. Road,Coordenador de Enfermagem,2926,Sim,26,Branca,0
Declan Ferguson,augue@vitaealiquam.co.uk,Brazil,Goias,(76) 0000-2051,7421 Non St.,Cirurgiao,2927,Sim,36,Parda,0
Paul Parker,tincidunt@mollisduis.com,Brazil,Bahia,(62) 0000-8315,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Fisioterapeuta Geral,2928,Nao,23,Parda,0
Grace Hughes,et.ultrices@doloregestas.org,Brazil,Rio Grande do Sul,(03) 0000-4416,638-1023 Laoreet St.,Auxiliar de Enfermagem,2929,Nao,29,Indigena,1
Isaiah Mclaughlin,luctus.et.ultrices@enimnon.edu,Brazil,Bahia,(22) 0000-1054,Ap #514-713 Sed Av.,Tecnico Em Radiologia,2930,Sim,44,Preta,0
MacKenzie Glover,lacus@egestasaliquamnec.co.uk,Brazil,Bahia,(76) 0000-7563,282-6234 Suspendisse Av.,Medico,2931,Nao,46,Parda,0
Moses Noel,ornare.placerat.orci@sedcongueelit.org,Brazil,Goias,(97) 0000-0385,Ap #624-6981 Faucibus Rd.,Nefrologista,2932,Nao,50,Amarela,1
Yvonne Fitzpatrick,egestas.ligula.nullam@donec.com,Brazil,Paraiba,(21) 0000-5117,581-777 Nascetur Street,Enfermeiro Plantonista,2933,Nao,29,Indigena,0
Rama Adams,ac.mattis.ornare@adui.org,Brazil,Maranhao,(12) 0000-9277,Ap #491-9211 Mauris Ave,Enfermeiro UTI,2934,Nao,43,Indigena,0
Ella Strickland,vel.convallis.in@feliseget.ca,Brazil,Pernambuco,(51) 0000-2687,Ap #925-6931 Lacus St.,Enfermeiro UTI,2935,Nao,21,Branca,0
Serena Vasquez,ac.metus.vitae@inaliquetlobortis.ca,Brazil,Rio de Janeiro,(86) 0000-5378,955-9625 Ligula Rd.,Enfermeiro Obstreta,2936,Nao,35,Indigena,0
Fallon Hubbard,phasellus.nulla.integer@ornareegestas.com,Brazil,Bahia,(01) 0000-9454,Ap #706-1708 Vitae St.,Enfermeiro Plantonista,2937,Sim,38,Parda,0
Branden Rivers,quisque.nonummy.ipsum@posuereat.com,Brazil,Goias,(12) 0000-6335,Ap #957-149 Ligula. St.,Enfermeiro Chefe,2938,Sim,41,Branca,1
Kay Bentley,elementum.at@odio.org,Brazil,Rio de Janeiro,(17) 0000-6765,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Enfermeiro Obstreta,2939,Nao,36,Preta,1
Walter Mathis,eu.placerat.eget@adipiscingfringilla.ca,Brazil,Santa Catarina,(35) 0000-3859,1762 Maecenas Av.,Enfermeiro UTI,2940,Nao,41,Indigena,1
Demetrius Rich,lacinia.sed.congue@risusvarius.ca,Brazil,Rio Grande do Sul,(31) 0000-4481,Ap #751-6928 Pulvinar Av.,Cirurgiao,2941,Nao,32,Preta,1
September Campos,ut.tincidunt.vehicula@nonmagna.org,Brazil,Rio Grande do Sul,(67) 0000-8432,890-9310 Fames Street,Cirurgiao,2942,Sim,44,Preta,1
Lillith Oneil,faucibus@semperdui.ca,Brazil,Para,(12) 0000-7017,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Gerente de Enfermagem,2943,Sim,46,Preta,1
Victoria Chen,fermentum.metus@arcu.org,Brazil,Paraiba,(60) 0000-6359,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Fisioterapeuta Geral,2944,Sim,47,Indigena,0
Bo Winters,arcu.imperdiet.ullamcorper@idmollis.ca,Brazil,Goias,(31) 0000-1548,Ap #861-1413 Convallis Avenue,Enfermeiro Obstreta,2945,Sim,37,Preta,0
Nola Cherry,et.magnis@sollicitudinadipiscingligula.ca,Brazil,Santa Catarina,(04) 0000-3652,432-1739 Turpis Av.,Enfermeiro Chefe,2946,Nao,35,Amarela,0
Kasper Moss,orci.in@disparturientmontes.ca,Brazil,Rio Grande do Sul,(98) 0000-7133,4114 Nulla. Avenue,Enfermeiro Chefe,2947,Nao,22,Preta,1
Tanya Frederick,odio@sagittissemper.ca,Brazil,Para,(03) 0000-3799,8718 Amet Av.,Medico,2948,Sim,27,Branca,1
Rae Adams,nisi.cum.sociis@rutrumurna.edu,Brazil,Maranhao,(67) 0000-5732,Neil Miranda,sapien.cras@pellentesque.ca,Brazil,Pernambuco,(76) 0000-6519,8829 Risus. Avenue,Medico,2133,Nao,30,Branca,0,Enfermeiro Plantonista,2949,Nao,24,Indigena,0
Reece Moreno,ultrices.duis@augue.edu,Brazil,Ceara,(88) 0000-3613,878-8204 Et Rd.,Enfermeiro UTI,2950,Sim,28,Indigena,1
Christine Gallegos,donec.egestas.duis@orciluctus.org,Brazil,Goias,(32) 0000-4830,807-4107 Elit Rd.,Gerente de Enfermagem,2951,Sim,47,Amarela,1
Raya Dudley,sagittis.duis@aliquetvel.co.uk,Brazil,Paraiba,(46) 0000-7531,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Fisioterapeuta Geral,2952,Nao,25,Indigena,0
Aurelia Kerr,suspendisse.eleifend@turpisnullaaliquet.co.uk,Brazil,Rio de Janeiro,(77) 0000-6752,4260 Penatibus St.,Fisioterapeuta Geral,2953,Sim,49,Parda,0
Haley Cummings,sit.amet@fermentumvel.co.uk,Brazil,Goias,(82) 0000-6769,876-1646 Nunc Avenue,Gerente de Enfermagem,2954,Nao,45,Branca,0
Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2955,Sim,22,Indigena,1
Guinevere Swanson,in.hendrerit@risusdonec.org,Brazil,Santa Catarina,(38) 0000-2497,882-3900 Etiam Street,Fisioterapeuta Geral,2956,Sim,20,Preta,0
Barclay Trevino,eu@euultricessit.edu,Brazil,Rio de Janeiro,(52) 0000-1830,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Tecnico Em Radiologia,2957,Nao,20,Preta,1
Destiny Grimes,cursus.non@donectinciduntdonec.net,Brazil,Sao Paulo,(71) 0000-7064,902-4119 Per Road,Enfermeiro Plantonista,2958,Nao,24,Preta,0
Brock Espinoza,facilisis@cursusin.ca,Brazil,Rio de Janeiro,(64) 0000-8513,Ap #679-4174 Risus. Ave,Cirurgiao,2959,Sim,34,Parda,0
Alexandra Johnson,mus@aarcu.com,Brazil,Bahia,(68) 0000-3244,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Enfermeiro Plantonista,2960,Nao,42,Branca,1
Cedric Clemons,enim.commodo@liberomorbiaccumsan.ca,Brazil,Para,(57) 0000-2458,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Farmaceutico,2961,Nao,41,Amarela,1
Shoshana Middleton,tempor.est@accumsan.net,Brazil,Bahia,(79) 0000-7226,Ap #146-1842 Nascetur Ave,Enfermeiro Plantonista,2962,Nao,34,Amarela,1
Hedda Mckenzie,gravida.aliquam@tempus.org,Brazil,Pernambuco,(29) 0000-8211,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Enfermeiro Obstreta,2963,Sim,44,Preta,1
Abigail Barnes,donec@odiophasellusat.com,Brazil,Parana,(07) 0000-0341,Ap #433-4498 Arcu St.,Nefrologista,2964,Nao,18,Parda,0
Drake Osborne,laoreet@malesuada.edu,Brazil,Rio de Janeiro,(38) 0000-3516,Ap #616-9112 Libero. Ave,Cirurgiao,2965,Sim,22,Parda,1
Lamar Mcleod,accumsan@erateget.com,Brazil,Ceara,(43) 0000-2498,Ap #559-2245 Consectetuer Street,Coordenador de Enfermagem,2966,Nao,46,Parda,0
Stella Reese,vitae.erat@ornarelibero.org,Brazil,Minas Gerais,(34) 0000-4315,521-7798 Magna. St.,Enfermeiro UTI,2967,Sim,32,Indigena,0
Joel Stephens,nunc.lectus@tincidunt.ca,Brazil,Rio de Janeiro,(62) 0000-8278,5892 Purus. Avenue,Farmaceutico,2968,Sim,31,Branca,0
Phelan Henry,at@loremipsum.com,Brazil,Goias,(35) 0000-4355,Ap #353-8371 Vitae Rd.,Enfermeiro UTI,2969,Sim,27,Indigena,1
Yuri Durham,malesuada@inconsequat.edu,Brazil,Para,(78) 0000-9209,737-8975 Turpis. Rd.,Cirurgiao,2970,Nao,29,Amarela,0
Emily Bradley,tellus@vitae.net,Brazil,Goias,(21) 0000-4782,Ap #195-6384 Est St.,Coordenador de Enfermagem,2971,Sim,47,Parda,1
Sade Reese,nullam.velit@commodoipsum.edu,Brazil,Sao Paulo,(86) 0000-3647,5265 Facilisis St.,Farmaceutico,2972,Nao,38,Amarela,0
Jerome Buchanan,mus@dui.co.uk,Brazil,Paraiba,(58) 0000-6171,Ap #181-2468 Morbi Rd.,Gerente de Enfermagem,2973,Sim,21,Amarela,0
Ifeoma Crosby,in@dignissim.ca,Brazil,Goias,(29) 0000-4020,Ap #698-3682 Praesent St.,Enfermeiro Chefe,2974,Sim,31,Parda,0
Joel Hewitt,nascetur@malesuadaaugueut.co.uk,Brazil,Ceara,(76) 0000-5251,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Tecnico Enfermagem,2975,Nao,42,Branca,0
Dominic Cannon,nibh.dolor@ullamcorper.org,Brazil,Pernambuco,(22) 0000-4466,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Enfermeiro Obstreta,2976,Nao,47,Preta,1
Briar Baxter,gravida@facilisised.ca,Brazil,Minas Gerais,(50) 0000-3330,888-2551 Aliquam Rd.,Enfermeiro Plantonista,2977,Nao,34,Indigena,0
Kenneth Jacobson,urna.convallis@sociis.edu,Brazil,Para,(55) 0000-4849,Ap #834-5188 Sagittis. Av.,Enfermeiro UTI,2978,Nao,27,Branca,0
Bertha Kinney,est@justonec.ca,Brazil,Sao Paulo,(41) 0000-1387,Ap #208-2629 Luctus Avenue,Coordenador de Enfermagem,2979,Sim,47,Parda,1
Quemby Franks,lacus@elitdictum.ca,Brazil,Sao Paulo,(75) 0000-8563,Ap #803-3490 Vitae Road,Enfermeiro Chefe,2980,Nao,36,Indigena,1
Caesar Vaughan,sollicitudin@augueid.net,Brazil,Bahia,(79) 0000-8745,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Cirurgiao,2981,Sim,26,Preta,1
Xyla Wyatt,nunc.ullamcorper@mollis.org,Brazil,Minas Gerais,(73) 0000-8758,392-3975 Sed Ave,Tecnico Enfermagem,2982,Sim,46,Indigena,1
Quon Mcdonald,ut@euismodin.com,Brazil,Rio de Janeiro,(27) 0000-6980,703-8491 Nulla St.,Farmaceutico,2983,Sim,38,Preta,0
Omar Velazquez,donec@aliquetlobortisnisi.org,Brazil,Goias,(38) 0000-1239,264-9124 Molestie Road,Enfermeiro Chefe,2984,Sim,21,Branca,1
Lionel Hobbs,est@convallis.co.uk,Brazil,Sao Paulo,(46) 0000-3543,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Tecnico Enfermagem,2985,Sim,21,Indigena,0
Pascale Clemons,nisi.nibh@tellus.com,Brazil,Parana,(42) 0000-8715,109-7218 Fermentum Ave,Auxiliar de Enfermagem,2986,Sim,30,Preta,1
Deborah Bright,ante@interdumlibero.co.uk,Brazil,Minas Gerais,(61) 0000-6718,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Tecnico Em Radiologia,2987,Sim,49,Indigena,0
Audrey Mcneil,tincidunt@risusdonec.ca,Brazil,Para,(31) 0000-2239,454-8590 Sed Rd.,Enfermeiro Obstreta,2988,Nao,46,Amarela,1
Nerea Briggs,duis.ac.arcu@ametmassa.edu,Brazil,Para,(94) 0000-5365,Ap #765-2207 Molestie Avenue,Fisioterapeuta Geral,2989,Sim,37,Indigena,0
Damon Sherman,erat.vel.pede@viverramaecenas.net,Brazil,Santa Catarina,(44) 0000-5814,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Fisioterapeuta Geral,2990,Sim,50,Indigena,0
Patricia Cooke,vulputate.eu@aeneanegetmetus.edu,Brazil,Sao Paulo,(11) 0000-4612,Ap #140-8523 Sed Street,Fisioterapeuta Geral,2991,Sim,37,Amarela,1
Cameron Meyers,nam@fringillaestmauris.net,Brazil,Sao Paulo,(63) 0000-0310,765-8276 Adipiscing Rd.,Gerente de Enfermagem,2992,Sim,36,Branca,0
Isaac Larson,sit.amet@mitemporlorem.com,Brazil,Pernambuco,(82) 0000-8132,Ap #963-5829 Aenean St.,Enfermeiro Obstreta,2993,Sim,28,Parda,0
Sigourney Daugherty,curabitur.ut.odio@ipsumporta.co.uk,Brazil,Rio Grande do Sul,(74) 0000-2862,752-6475 Laoreet Ave,Tecnico Enfermagem,2994,Sim,32,Branca,1
Meredith Haynes,magna@etmalesuada.edu,Brazil,Sao Paulo,(08) 0000-7684,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Gerente de Enfermagem,2995,Sim,44,Amarela,1
Zorita Williamson,fusce.dolor.quam@acfermentum.com,Brazil,Goias,(73) 0000-6289,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Tecnico Em Radiologia,2996,Sim,30,Branca,1
Levi Levine,vitae.velit@liberoproin.com,Brazil,Minas Gerais,(33) 0000-3306,1670 Vulputate Ave,Nefrologista,2997,Sim,48,Preta,1
Maggie Garcia,tincidunt.pede@interdumfeugiat.ca,Brazil,Rio de Janeiro,(76) 0000-8662,847-393 Fames St.,Coordenador de Enfermagem,2998,Nao,43,Parda,0
Reuben Hull,egestas@praesenteu.net,Brazil,Sao Paulo,(56) 0000-4080,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Farmaceutico,2999,Nao,18,Indigena,1
George Silva Abreu,georabreu@praesenteu.net,Brazil,Sao Paulo,(56) 0000-4080,Sybill Wood,at.sem.molestie@donectempor.ca,Brazil,Ceara,(11) 0000-8253,Ap #918-245 Ac St.,Enfermeiro Chefe,2895,Sim,22,Indigena,1,Farmaceutico,3000,Nao,18,Parda,1
